"","time","year","month","day","hour","min","sec","lat","long","gpsnum"
"20176","2008-09-26T05:26:33Z",2008,9,26,5,26,33,10.0160580408,125.025460795,1
"20177","2008-09-26T05:26:48Z",2008,9,26,5,26,48,10.0160714518,125.025456771,1
"20178","2008-09-26T05:27:03Z",2008,9,26,5,27,3,10.0160738826,125.025457693,1
"20179","2008-09-26T05:27:18Z",2008,9,26,5,27,18,10.0160874613,125.02546289,1
"20180","2008-09-26T05:27:33Z",2008,9,26,5,27,33,10.0160952564,125.025471775,1
"20181","2008-09-26T05:27:48Z",2008,9,26,5,27,48,10.0161062367,125.025455598,1
"20182","2008-09-26T05:28:03Z",2008,9,26,5,28,3,10.016114451,125.025459537,1
"20183","2008-09-26T05:28:18Z",2008,9,26,5,28,18,10.0161057338,125.02545719,1
"20184","2008-09-26T05:28:33Z",2008,9,26,5,28,33,10.016107494,125.02545015,1
"20185","2008-09-26T05:28:48Z",2008,9,26,5,28,48,10.0161126908,125.025441097,1
"20186","2008-09-26T05:29:03Z",2008,9,26,5,29,3,10.0161036383,125.025453586,1
"20187","2008-09-26T05:29:18Z",2008,9,26,5,29,18,10.0160887185,125.025460878,1
"20188","2008-09-26T05:29:33Z",2008,9,26,5,29,33,10.0160916522,125.025456687,1
"20189","2008-09-26T05:29:48Z",2008,9,26,5,29,48,10.0160770677,125.025458448,1
"20190","2008-09-26T05:30:03Z",2008,9,26,5,30,3,10.0160957593,125.025452748,1
"20191","2008-09-26T05:30:18Z",2008,9,26,5,30,18,10.0161092542,125.025448557,1
"20192","2008-09-26T05:30:33Z",2008,9,26,5,30,33,10.0161050633,125.025450736,1
"20193","2008-09-26T05:30:48Z",2008,9,26,5,30,48,10.0161100924,125.025444031,1
"20194","2008-09-26T05:31:03Z",2008,9,26,5,31,3,10.0161141995,125.025444366,1
"20195","2008-09-26T05:31:18Z",2008,9,26,5,31,18,10.0161026325,125.025441265,1
"20196","2008-09-26T05:31:33Z",2008,9,26,5,31,33,10.0160991959,125.025438583,1
"20197","2008-09-26T05:31:48Z",2008,9,26,5,31,48,10.0161045603,125.025443444,1
"20198","2008-09-26T05:32:03Z",2008,9,26,5,32,3,10.016092658,125.025443193,1
"20199","2008-09-26T05:32:18Z",2008,9,26,5,32,18,10.0160866231,125.025441684,1
"20200","2008-09-26T05:32:33Z",2008,9,26,5,32,33,10.0160776544,125.025435397,1
"20201","2008-09-26T05:32:48Z",2008,9,26,5,32,48,10.0160859525,125.025438583,1
"20202","2008-09-26T05:33:03Z",2008,9,26,5,33,3,10.0160929933,125.025437325,1
"20203","2008-09-26T05:33:18Z",2008,9,26,5,33,18,10.0161055662,125.025436822,1
"20204","2008-09-26T05:33:33Z",2008,9,26,5,33,33,10.0161034707,125.025433637,1
"20205","2008-09-26T05:33:48Z",2008,9,26,5,33,48,10.0161081646,125.02544445,1
"20206","2008-09-26T05:34:03Z",2008,9,26,5,34,3,10.0161263533,125.02541746,1
"20207","2008-09-26T05:34:18Z",2008,9,26,5,34,18,10.0161438715,125.025394326,1
"20208","2008-09-26T05:34:33Z",2008,9,26,5,34,33,10.0161541812,125.025381166,1
"20209","2008-09-26T05:34:48Z",2008,9,26,5,34,48,10.0161590427,125.025375718,1
"20210","2008-09-26T05:35:03Z",2008,9,26,5,35,3,10.0161587913,125.025359541,1
"20211","2008-09-26T05:35:18Z",2008,9,26,5,35,18,10.0161678437,125.025354428,1
"20212","2008-09-26T05:35:33Z",2008,9,26,5,35,33,10.0161774829,125.025336994,1
"20213","2008-09-26T05:35:48Z",2008,9,26,5,35,48,10.0161952525,125.025312351,1
"20214","2008-09-26T05:36:03Z",2008,9,26,5,36,3,10.0162065681,125.025296593,1
"20215","2008-09-26T05:36:18Z",2008,9,26,5,36,18,10.0162060652,125.025284272,1
"20216","2008-09-26T05:36:33Z",2008,9,26,5,36,33,10.0161998626,125.025275052,1
"20217","2008-09-26T05:36:48Z",2008,9,26,5,36,48,10.0161910616,125.025266251,1
"20218","2008-09-26T05:37:03Z",2008,9,26,5,37,3,10.0161855295,125.025261473,1
"20219","2008-09-26T05:37:18Z",2008,9,26,5,37,18,10.0161854457,125.025253342,1
"20220","2008-09-26T05:37:33Z",2008,9,26,5,37,33,10.016162144,125.025252253,1
"20221","2008-09-26T05:37:48Z",2008,9,26,5,37,48,10.0161506608,125.025243117,1
"20222","2008-09-26T05:38:03Z",2008,9,26,5,38,3,10.0161354896,125.025232472,1
"20223","2008-09-26T05:38:18Z",2008,9,26,5,38,18,10.0161332265,125.025224844,1
"20224","2008-09-26T05:38:33Z",2008,9,26,5,38,33,10.0161245931,125.025256276,1
"20225","2008-09-26T05:38:48Z",2008,9,26,5,38,48,10.0161117688,125.025248062,1
"20226","2008-09-26T05:39:03Z",2008,9,26,5,39,3,10.0160930771,125.025241356,1
"20227","2008-09-26T05:39:18Z",2008,9,26,5,39,18,10.0160887185,125.025238674,1
"20228","2008-09-26T05:39:33Z",2008,9,26,5,39,33,10.0160944182,125.025230292,1
"20229","2008-09-26T05:39:48Z",2008,9,26,5,39,48,10.0160978548,125.02522124,1
"20230","2008-09-26T05:40:03Z",2008,9,26,5,40,3,10.0161169656,125.02521093,1
"20231","2008-09-26T05:40:18Z",2008,9,26,5,40,18,10.0161388423,125.025201626,1
"20232","2008-09-26T05:40:33Z",2008,9,26,5,40,33,10.0161450449,125.025201458,1
"20233","2008-09-26T05:40:48Z",2008,9,26,5,40,48,10.0161457993,125.025192657,1
"20234","2008-09-26T05:41:03Z",2008,9,26,5,41,3,10.0161595456,125.025191568,1
"20235","2008-09-26T05:41:18Z",2008,9,26,5,41,18,10.016158456,125.025180839,1
"20236","2008-09-26T05:41:33Z",2008,9,26,5,41,33,10.0161669217,125.025197687,1
"20237","2008-09-26T05:41:48Z",2008,9,26,5,41,48,10.01618159,125.025197435,1
"20238","2008-09-26T05:42:03Z",2008,9,26,5,42,3,10.0161863677,125.025185617,1
"20239","2008-09-26T05:42:18Z",2008,9,26,5,42,18,10.016183937,125.025176983,1
"20240","2008-09-26T05:42:33Z",2008,9,26,5,42,33,10.0161807518,125.02517648,1
"20241","2008-09-26T05:42:48Z",2008,9,26,5,42,48,10.0161801651,125.025170194,1
"20242","2008-09-26T05:43:03Z",2008,9,26,5,43,3,10.0161563605,125.025169691,1
"20243","2008-09-26T05:43:18Z",2008,9,26,5,43,18,10.0161405187,125.025168266,1
"20244","2008-09-26T05:43:33Z",2008,9,26,5,43,33,10.0161193963,125.025167093,1
"20245","2008-09-26T05:43:48Z",2008,9,26,5,43,48,10.0161045603,125.025166757,1
"20246","2008-09-26T05:44:03Z",2008,9,26,5,44,3,10.0161023811,125.025146976,1
"20247","2008-09-26T05:44:18Z",2008,9,26,5,44,18,10.0160957593,125.025130631,1
"20248","2008-09-26T05:44:33Z",2008,9,26,5,44,33,10.0160992797,125.025122082,1
"20249","2008-09-26T05:44:48Z",2008,9,26,5,44,48,10.0160745531,125.025130799,1
"20250","2008-09-26T05:45:03Z",2008,9,26,5,45,3,10.0160626508,125.025128955,1
"20251","2008-09-26T05:45:18Z",2008,9,26,5,45,18,10.0160514191,125.025129626,1
"20252","2008-09-26T05:45:33Z",2008,9,26,5,45,33,10.0160468929,125.025133984,1
"20253","2008-09-26T05:45:48Z",2008,9,26,5,45,48,10.0160364993,125.025157537,1
"20254","2008-09-26T05:46:03Z",2008,9,26,5,46,3,10.0160327274,125.025160052,1
"20255","2008-09-26T05:46:18Z",2008,9,26,5,46,18,10.0160447974,125.025159968,1
"20256","2008-09-26T05:46:33Z",2008,9,26,5,46,33,10.0160736311,125.025173966,1
"20257","2008-09-26T05:46:48Z",2008,9,26,5,46,48,10.0161067396,125.025187042,1
"20258","2008-09-26T05:47:03Z",2008,9,26,5,47,3,10.0161354896,125.025194082,1
"20259","2008-09-26T05:47:18Z",2008,9,26,5,47,18,10.0161489844,125.025190981,1
"20260","2008-09-26T05:47:33Z",2008,9,26,5,47,33,10.0161595456,125.025180336,1
"20261","2008-09-26T05:47:48Z",2008,9,26,5,47,48,10.0161698554,125.025183354,1
"20262","2008-09-26T05:48:03Z",2008,9,26,5,48,3,10.0161717832,125.025182599,1
"20263","2008-09-26T05:48:18Z",2008,9,26,5,48,18,10.0161614735,125.025180336,1
"20264","2008-09-26T05:48:33Z",2008,9,26,5,48,33,10.016158456,125.025182096,1
"20265","2008-09-26T05:48:48Z",2008,9,26,5,48,48,10.0161717832,125.025178492,1
"20266","2008-09-26T05:49:03Z",2008,9,26,5,49,3,10.0161606353,125.025178241,1
"20267","2008-09-26T05:49:18Z",2008,9,26,5,49,18,10.0161553547,125.025175894,1
"20268","2008-09-26T05:49:33Z",2008,9,26,5,49,33,10.0161591265,125.025158543,1
"20269","2008-09-26T05:49:48Z",2008,9,26,5,49,48,10.0161562767,125.02515737,1
"20270","2008-09-26T05:50:03Z",2008,9,26,5,50,3,10.0161411893,125.02515276,1
"20271","2008-09-26T05:50:18Z",2008,9,26,5,50,18,10.0161314663,125.025159465,1
"20272","2008-09-26T05:50:33Z",2008,9,26,5,50,33,10.0161226653,125.025159046,1
"20273","2008-09-26T05:50:48Z",2008,9,26,5,50,48,10.0161235873,125.025153849,1
"20274","2008-09-26T05:51:03Z",2008,9,26,5,51,3,10.0161358248,125.025145886,1
"20275","2008-09-26T05:51:18Z",2008,9,26,5,51,18,10.0161488168,125.025150245,1
"20276","2008-09-26T05:51:33Z",2008,9,26,5,51,33,10.0161583722,125.025149491,1
"20277","2008-09-26T05:51:48Z",2008,9,26,5,51,48,10.0161803328,125.025142785,1
"20278","2008-09-26T05:52:03Z",2008,9,26,5,52,3,10.0162071548,125.025134319,1
"20279","2008-09-26T05:52:18Z",2008,9,26,5,52,18,10.0162125193,125.025124177,1
"20280","2008-09-26T05:52:33Z",2008,9,26,5,52,33,10.0162220746,125.025106156,1
"20281","2008-09-26T05:52:48Z",2008,9,26,5,52,48,10.0162350666,125.02509593,1
"20282","2008-09-26T05:53:03Z",2008,9,26,5,53,3,10.016247388,125.025096098,1
"20283","2008-09-26T05:53:18Z",2008,9,26,5,53,18,10.0162460469,125.025108252,1
"20284","2008-09-26T05:53:33Z",2008,9,26,5,53,33,10.0162398443,125.025125854,1
"20285","2008-09-26T05:53:48Z",2008,9,26,5,53,48,10.0162442867,125.025119819,1
"20286","2008-09-26T05:54:03Z",2008,9,26,5,54,3,10.0162498187,125.025119651,1
"20287","2008-09-26T05:54:18Z",2008,9,26,5,54,18,10.0162493996,125.025125518,1
"20288","2008-09-26T05:54:33Z",2008,9,26,5,54,33,10.0162478909,125.025112694,1
"20289","2008-09-26T05:54:48Z",2008,9,26,5,54,48,10.0162523333,125.025121327,1
"20290","2008-09-26T05:55:03Z",2008,9,26,5,55,3,10.016229786,125.025157034,1
"20291","2008-09-26T05:55:18Z",2008,9,26,5,55,18,10.016220985,125.025161058,1
"20292","2008-09-26T05:55:33Z",2008,9,26,5,55,33,10.0162091665,125.025156951,1
"20293","2008-09-26T05:55:48Z",2008,9,26,5,55,48,10.0161929894,125.025159968,1
"20294","2008-09-26T05:56:03Z",2008,9,26,5,56,3,10.0161921512,125.02516483,1
"20295","2008-09-26T05:56:18Z",2008,9,26,5,56,18,10.0161835179,125.02518218,1
"20296","2008-09-26T05:56:33Z",2008,9,26,5,56,33,10.0161836855,125.025205147,1
"20297","2008-09-26T05:56:48Z",2008,9,26,5,56,48,10.0161790755,125.025209757,1
"20298","2008-09-26T05:57:03Z",2008,9,26,5,57,3,10.0161878765,125.025209757,1
"20299","2008-09-26T05:57:18Z",2008,9,26,5,57,18,10.016190391,125.025215121,1
"20300","2008-09-26T05:57:33Z",2008,9,26,5,57,33,10.0161795784,125.025223084,1
"20301","2008-09-26T05:57:48Z",2008,9,26,5,57,48,10.016201539,125.025244877,1
"20302","2008-09-26T05:58:03Z",2008,9,26,5,58,3,10.0162188895,125.025251079,1
"20303","2008-09-26T05:58:18Z",2008,9,26,5,58,18,10.0162225775,125.025247727,1
"20304","2008-09-26T05:58:33Z",2008,9,26,5,58,33,10.0162175484,125.025250996,1
"20305","2008-09-26T05:58:48Z",2008,9,26,5,58,48,10.0162119325,125.025254684,1
"20306","2008-09-26T05:59:03Z",2008,9,26,5,59,3,10.016220063,125.025247475,1
"20307","2008-09-26T05:59:18Z",2008,9,26,5,59,18,10.0162281934,125.025227945,1
"20308","2008-09-26T05:59:33Z",2008,9,26,5,59,33,10.0162210688,125.025231298,1
"20309","2008-09-26T05:59:48Z",2008,9,26,5,59,48,10.016224673,125.02523968,1
"20310","2008-09-26T06:00:03Z",2008,9,26,6,0,3,10.0162117649,125.025246888,1
"20311","2008-09-26T06:00:18Z",2008,9,26,6,0,18,10.0162030477,125.025249319,1
"20312","2008-09-26T06:00:33Z",2008,9,26,6,0,33,10.0161966775,125.025246385,1
"20313","2008-09-26T06:00:48Z",2008,9,26,6,0,48,10.01621034,125.025250576,1
"20314","2008-09-26T06:01:03Z",2008,9,26,6,1,3,10.0161972642,125.025251331,1
"20315","2008-09-26T06:01:18Z",2008,9,26,6,1,18,10.0161713641,125.02523222,1
"20316","2008-09-26T06:01:33Z",2008,9,26,6,1,33,10.0161688495,125.025209924,1
"20317","2008-09-26T06:01:48Z",2008,9,26,6,1,48,10.0161683466,125.025203722,1
"20318","2008-09-26T06:02:03Z",2008,9,26,6,2,3,10.0161571987,125.025197268,1
"20319","2008-09-26T06:02:18Z",2008,9,26,6,2,18,10.0161525887,125.025195759,1
"20320","2008-09-26T06:02:33Z",2008,9,26,6,2,33,10.01614362,125.025201039,1
"20321","2008-09-26T06:02:48Z",2008,9,26,6,2,48,10.0161358248,125.025203554,1
"20322","2008-09-26T06:03:03Z",2008,9,26,6,3,3,10.0161412731,125.02518964,1
"20323","2008-09-26T06:03:18Z",2008,9,26,6,3,18,10.0161401834,125.025185533,1
"20324","2008-09-26T06:03:33Z",2008,9,26,6,3,33,10.0161206536,125.025196848,1
"20325","2008-09-26T06:03:48Z",2008,9,26,6,3,48,10.0160943344,125.025230041,1
"20326","2008-09-26T06:04:03Z",2008,9,26,6,4,3,10.0160687696,125.02522409,1
"20327","2008-09-26T06:04:18Z",2008,9,26,6,4,18,10.016051922,125.025218641,1
"20328","2008-09-26T06:04:33Z",2008,9,26,6,4,33,10.0160573702,125.025211433,1
"20329","2008-09-26T06:04:48Z",2008,9,26,6,4,48,10.0160660874,125.025194166,1
"20330","2008-09-26T06:05:03Z",2008,9,26,6,5,3,10.0160679314,125.025178492,1
"20331","2008-09-26T06:05:18Z",2008,9,26,6,5,18,10.0160549395,125.02517472,1
"20332","2008-09-26T06:05:33Z",2008,9,26,6,5,33,10.0160364993,125.025186539,1
"20333","2008-09-26T06:05:48Z",2008,9,26,6,5,48,10.0160085876,125.025206739,1
"20334","2008-09-26T06:06:03Z",2008,9,26,6,6,3,10.0159783289,125.025222581,1
"20335","2008-09-26T06:06:18Z",2008,9,26,6,6,18,10.0159719586,125.025260132,1
"20336","2008-09-26T06:06:33Z",2008,9,26,6,6,33,10.0159882195,125.025283769,1
"20337","2008-09-26T06:06:48Z",2008,9,26,6,6,48,10.0160138682,125.025290558,1
"20338","2008-09-26T06:07:03Z",2008,9,26,6,7,3,10.0160349905,125.0252805,1
"20339","2008-09-26T06:07:18Z",2008,9,26,6,7,18,10.0160562806,125.025270693,1
"20340","2008-09-26T06:07:33Z",2008,9,26,6,7,33,10.0160814263,125.025258623,1
"20341","2008-09-26T06:07:48Z",2008,9,26,6,7,48,10.0160842761,125.025247727,1
"20342","2008-09-26T06:08:03Z",2008,9,26,6,8,3,10.0160969328,125.025239261,1
"20343","2008-09-26T06:08:18Z",2008,9,26,6,8,18,10.0161143672,125.025228197,1
"20344","2008-09-26T06:08:33Z",2008,9,26,6,8,33,10.016125096,125.025207326,1
"20345","2008-09-26T06:08:48Z",2008,9,26,6,8,48,10.0161253475,125.025192825,1
"20346","2008-09-26T06:09:03Z",2008,9,26,6,9,3,10.0161249284,125.025185952,1
"20347","2008-09-26T06:09:18Z",2008,9,26,6,9,18,10.0160809234,125.025195424,1
"20348","2008-09-26T06:09:33Z",2008,9,26,6,9,33,10.0160413608,125.025207493,1
"20349","2008-09-26T06:09:48Z",2008,9,26,6,9,48,10.0160103478,125.025217971,1
"20350","2008-09-26T06:10:03Z",2008,9,26,6,10,3,10.0159800891,125.025232891,1
"20351","2008-09-26T06:10:18Z",2008,9,26,6,10,18,10.0159634929,125.0252287,1
"20352","2008-09-26T06:10:33Z",2008,9,26,6,10,33,10.0159439631,125.02523222,1
"20353","2008-09-26T06:10:48Z",2008,9,26,6,10,48,10.0159618165,125.025224425,1
"20354","2008-09-26T06:11:03Z",2008,9,26,6,11,3,10.0159973558,125.025205482,1
"20355","2008-09-26T06:11:18Z",2008,9,26,6,11,18,10.0160201546,125.0252028,1
"20356","2008-09-26T06:11:33Z",2008,9,26,6,11,33,10.0160611421,125.025185952,1
"20357","2008-09-26T06:11:48Z",2008,9,26,6,11,48,10.0160731282,125.025182432,1
"20358","2008-09-26T06:12:03Z",2008,9,26,6,12,3,10.0160876289,125.025184862,1
"20359","2008-09-26T06:12:18Z",2008,9,26,6,12,18,10.0160576217,125.025204057,1
"20360","2008-09-26T06:12:33Z",2008,9,26,6,12,33,10.016014874,125.025234986,1
"20361","2008-09-26T06:12:48Z",2008,9,26,6,12,48,10.016004229,125.025243284,1
"20362","2008-09-26T06:13:03Z",2008,9,26,6,13,3,10.0159920752,125.025265664,1
"20363","2008-09-26T06:13:18Z",2008,9,26,6,13,18,10.0159741379,125.025285948,1
"20364","2008-09-26T06:13:33Z",2008,9,26,6,13,33,10.0159612298,125.025313776,1
"20365","2008-09-26T06:13:48Z",2008,9,26,6,13,48,10.0159551948,125.025314782,1
"20366","2008-09-26T06:14:03Z",2008,9,26,6,14,3,10.0159508362,125.025315117,1
"20367","2008-09-26T06:14:18Z",2008,9,26,6,14,18,10.0159340724,125.025311345,1
"20368","2008-09-26T06:14:33Z",2008,9,26,6,14,33,10.0159516744,125.025303382,1
"20369","2008-09-26T06:14:48Z",2008,9,26,6,14,48,10.0159637444,125.025302125,1
"20370","2008-09-26T06:15:03Z",2008,9,26,6,15,3,10.0159497466,125.025301538,1
"20371","2008-09-26T06:15:18Z",2008,9,26,6,15,18,10.0159562845,125.025300449,1
"20372","2008-09-26T06:15:33Z",2008,9,26,6,15,33,10.015942622,125.025308998,1
"20373","2008-09-26T06:15:48Z",2008,9,26,6,15,48,10.0159427896,125.025322326,1
"20374","2008-09-26T06:16:03Z",2008,9,26,6,16,3,10.0159401912,125.02532417,1
"20375","2008-09-26T06:16:18Z",2008,9,26,6,16,18,10.0159339886,125.025318051,1
"20376","2008-09-26T06:16:33Z",2008,9,26,6,16,33,10.0159306359,125.025333976,1
"20377","2008-09-26T06:16:48Z",2008,9,26,6,16,48,10.0159237627,125.025331881,1
"20378","2008-09-26T06:17:03Z",2008,9,26,6,17,3,10.0159204938,125.025337329,1
"20379","2008-09-26T06:17:18Z",2008,9,26,6,17,18,10.0158903189,125.025324086,1
"20380","2008-09-26T06:17:33Z",2008,9,26,6,17,33,10.0158709567,125.025348896,1
"20381","2008-09-26T06:17:48Z",2008,9,26,6,17,48,10.0158905704,125.025383765,1
"20382","2008-09-26T06:18:03Z",2008,9,26,6,18,3,10.0159075856,125.025400193,1
"20383","2008-09-26T06:18:18Z",2008,9,26,6,18,18,10.0158846192,125.025427686,1
"20384","2008-09-26T06:18:33Z",2008,9,26,6,18,33,10.0158627424,125.025419556,1
"20385","2008-09-26T06:18:48Z",2008,9,26,6,18,48,10.0158550311,125.025395667,1
"20386","2008-09-26T06:19:03Z",2008,9,26,6,19,3,10.0158403628,125.02537027,1
"20387","2008-09-26T06:19:18Z",2008,9,26,6,19,18,10.0158526842,125.025348058,1
"20388","2008-09-26T06:19:33Z",2008,9,26,6,19,33,10.0158547796,125.025324337,1
"20389","2008-09-26T06:19:48Z",2008,9,26,6,19,48,10.0158537738,125.025291396,1
"20390","2008-09-26T06:20:03Z",2008,9,26,6,20,3,10.0158738904,125.025259294,1
"20391","2008-09-26T06:20:18Z",2008,9,26,6,20,18,10.0159034785,125.025240267,1
"20392","2008-09-26T06:20:33Z",2008,9,26,6,20,33,10.0159184821,125.025224341,1
"20393","2008-09-26T06:20:48Z",2008,9,26,6,20,48,10.0159212481,125.025220234,1
"20394","2008-09-26T06:21:03Z",2008,9,26,6,21,3,10.0159246847,125.025215792,1
"20395","2008-09-26T06:21:18Z",2008,9,26,6,21,18,10.0159266964,125.02521906,1
"20396","2008-09-26T06:21:33Z",2008,9,26,6,21,33,10.0159326475,125.025231717,1
"20397","2008-09-26T06:21:48Z",2008,9,26,6,21,48,10.0159476511,125.025234986,1
"20398","2008-09-26T06:22:03Z",2008,9,26,6,22,3,10.0159687735,125.025244625,1
"20399","2008-09-26T06:22:18Z",2008,9,26,6,22,18,10.0159774907,125.025256528,1
"20400","2008-09-26T06:22:33Z",2008,9,26,6,22,33,10.0159841962,125.025278069,1
"20401","2008-09-26T06:22:48Z",2008,9,26,6,22,48,10.0159724616,125.025295587,1
"20402","2008-09-26T06:23:03Z",2008,9,26,6,23,3,10.0159622356,125.025295755,1
"20403","2008-09-26T06:23:18Z",2008,9,26,6,23,18,10.0159475673,125.025291564,1
"20404","2008-09-26T06:23:33Z",2008,9,26,6,23,33,10.0159528479,125.025287876,1
"20405","2008-09-26T06:23:48Z",2008,9,26,6,23,48,10.0159575418,125.025285529,1
"20406","2008-09-26T06:24:03Z",2008,9,26,6,24,3,10.0159510877,125.025278572,1
"20407","2008-09-26T06:24:18Z",2008,9,26,6,24,18,10.0159589667,125.025274716,1
"20408","2008-09-26T06:24:33Z",2008,9,26,6,24,33,10.0159349944,125.025279159,1
"20409","2008-09-26T06:24:48Z",2008,9,26,6,24,48,10.0159248523,125.025265077,1
"20410","2008-09-26T06:25:03Z",2008,9,26,6,25,3,10.0159123633,125.025279578,1
"20411","2008-09-26T06:25:18Z",2008,9,26,6,25,18,10.0159161352,125.025292821,1
"20412","2008-09-26T06:25:33Z",2008,9,26,6,25,33,10.0159280375,125.025301287,1
"20413","2008-09-26T06:25:48Z",2008,9,26,6,25,48,10.0159258582,125.025304388,1
"20414","2008-09-26T06:26:03Z",2008,9,26,6,26,3,10.0159360841,125.025301455,1
"20415","2008-09-26T06:26:18Z",2008,9,26,6,26,18,10.0159413647,125.025295587,1
"20416","2008-09-26T06:26:33Z",2008,9,26,6,26,33,10.0159422867,125.025284523,1
"20417","2008-09-26T06:26:48Z",2008,9,26,6,26,48,10.0159321446,125.025288127,1
"20418","2008-09-26T06:27:03Z",2008,9,26,6,27,3,10.01592963,125.025275471,1
"20419","2008-09-26T06:27:18Z",2008,9,26,6,27,18,10.015926864,125.025262982,1
"20420","2008-09-26T06:27:33Z",2008,9,26,6,27,33,10.0159199908,125.025270442,1
"20421","2008-09-26T06:27:48Z",2008,9,26,6,27,48,10.0159077533,125.025277231,1
"20422","2008-09-26T06:28:03Z",2008,9,26,6,28,3,10.015899539,125.025282428,1
"20423","2008-09-26T06:28:18Z",2008,9,26,6,28,18,10.0158985332,125.025272621,1
"20424","2008-09-26T06:28:33Z",2008,9,26,6,28,33,10.0159037299,125.025275974,1
"20425","2008-09-26T06:28:48Z",2008,9,26,6,28,48,10.0159310549,125.025275722,1
"20426","2008-09-26T06:29:03Z",2008,9,26,6,29,3,10.0159302168,125.025278488,1
"20427","2008-09-26T06:29:18Z",2008,9,26,6,29,18,10.0159389339,125.025273291,1
"20428","2008-09-26T06:29:33Z",2008,9,26,6,29,33,10.015954189,125.025274465,1
"20429","2008-09-26T06:29:48Z",2008,9,26,6,29,48,10.0159570388,125.025271364,1
"20430","2008-09-26T06:30:03Z",2008,9,26,6,30,3,10.0159581285,125.025265748,1
"20431","2008-09-26T06:30:18Z",2008,9,26,6,30,18,10.0159544405,125.025270861,1
"20432","2008-09-26T06:30:33Z",2008,9,26,6,30,33,10.0159352459,125.025266083,1
"20433","2008-09-26T06:30:48Z",2008,9,26,6,30,48,10.0159311388,125.025253259,1
"20434","2008-09-26T06:31:03Z",2008,9,26,6,31,3,10.0159219187,125.025250074,1
"20435","2008-09-26T06:31:18Z",2008,9,26,6,31,18,10.0159178954,125.02525745,1
"20436","2008-09-26T06:31:33Z",2008,9,26,6,31,33,10.0159103516,125.025261976,1
"20437","2008-09-26T06:31:48Z",2008,9,26,6,31,48,10.0159177277,125.025278991,1
"20438","2008-09-26T06:32:03Z",2008,9,26,6,32,3,10.0159329828,125.025290977,1
"20439","2008-09-26T06:32:18Z",2008,9,26,6,32,18,10.0159488246,125.025293743,1
"20440","2008-09-26T06:32:33Z",2008,9,26,6,32,33,10.01595838,125.025287792,1
"20441","2008-09-26T06:32:48Z",2008,9,26,6,32,48,10.0159575418,125.025274381,1
"20442","2008-09-26T06:33:03Z",2008,9,26,6,33,3,10.0159591343,125.025269855,1
"20443","2008-09-26T06:33:18Z",2008,9,26,6,33,18,10.0159623194,125.02527765,1
"20444","2008-09-26T06:33:33Z",2008,9,26,6,33,33,10.0159573741,125.025306735,1
"20445","2008-09-26T06:33:48Z",2008,9,26,6,33,48,10.0159430411,125.025320062,1
"20446","2008-09-26T06:34:03Z",2008,9,26,6,34,3,10.015938431,125.025319643,1
"20447","2008-09-26T06:34:18Z",2008,9,26,6,34,18,10.0159369223,125.025317799,1
"20448","2008-09-26T06:34:33Z",2008,9,26,6,34,33,10.0159332342,125.025315033,1
"20449","2008-09-26T06:34:48Z",2008,9,26,6,34,48,10.0159342401,125.025326181,1
"20450","2008-09-26T06:35:03Z",2008,9,26,6,35,3,10.0159175601,125.025318721,1
"20451","2008-09-26T06:35:18Z",2008,9,26,6,35,18,10.015913453,125.025310591,1
"20452","2008-09-26T06:35:33Z",2008,9,26,6,35,33,10.0159069989,125.025308495,1
"20453","2008-09-26T06:35:48Z",2008,9,26,6,35,48,10.01590834,125.025310172,1
