Sample File	Sample Name	Panel	Marker	Dye	Allele 1	Allele 2	Size 1	Size 2	Height 1	Height 2	Peak Area 1	Peak Area 2	Data Point 1	Data Point 2	ADO	AE	OS	SHP	OBA	SPA	SP	BIN	PHR	LPH	SPU	AN	BD	XTLK	GQ	UD1	UD2	UD3	
C07_APCL404.fsa	APCL404	Msat53	AC1359	B	241	242	240.44	242.36	5333	4782	31349.0	27887.0	4089	4114	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
B12_APCL405.fsa	APCL405	Msat53	NNG_012	R	115		115.27		10014		62965.0		2608		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B12_APCL405.fsa	APCL405	Msat53	APR_Cf29	R	216	229	215.99	229.38	2887	2740	18513.0	18045.0	3878	4055	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B12_APCL405.fsa	APCL405	Msat53	AC1359	B	241		240.35		8792		55826.0		4200		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
B12_APCL405.fsa	APCL405	Msat53	APY_65	G	254	256	253.79	255.91	18655	15362	119958.0	97771.0	4378	4406	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
C05_APCL406.fsa	APCL406	Msat53	NNG_012	R	111	115	110.94	115.03	4720	3852	29284.0	24391.0	2470	2521	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C05_APCL406.fsa	APCL406	Msat53	APR_Cf29	R	207	210	206.49	210.36	2295	2325	14218.0	14498.0	3647	3697	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C05_APCL406.fsa	APCL406	Msat53	AC1359	B	241		240.38		11890		70902.0		4086		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
C05_APCL406.fsa	APCL406	Msat53	APY_65	G	250	262	249.63	262.1	28101	15846	179717.0	100288.0	4206	4368	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
A09_APCL407.fsa	APCL407	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A09_APCL407.fsa	APCL407	Msat53	NNG_012	R	111		111.02		12428		81855.0		2500		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A09_APCL407.fsa	APCL407	Msat53	APR_Cf29	R	212	229	212.33	229.46	3556	2713	22979.0	18097.0	3761	3985	false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81				
A09_APCL407.fsa	APCL407	Msat53	AC1359	B	241	242	240.47	242.22	8807	7210	55901.0	42845.0	4129	4152	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
B10_APCL408.fsa	APCL408	Msat53	APR_Cf29	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B10_APCL408.fsa	APCL408	Msat53	NNG_012	R	111	115	111.03	115.16	4497	2808	30074.0	18471.0	2632	2686	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B10_APCL408.fsa	APCL408	Msat53	AC1359	B	241	242	240.43	242.26	6322	2529	44828.0	16674.0	4325	4350	false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B10_APCL408.fsa	APCL408	Msat53	APY_65	G	254	256	253.91	255.96	24118	18170	173823.0	130122.0	4509	4537	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7887				
E06_APCL409.fsa	APCL409	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E06_APCL409.fsa	APCL409	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E06_APCL409.fsa	APCL409	Msat53	APR_Cf29	R	209	229	208.3	229.31	852	765	5343.0	4815.0	3653	3924	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E06_APCL409.fsa	APCL409	Msat53	AC1359	B	241	242	240.39	242.32	1057	810	6469.0	4691.0	4067	4092	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
D02_APCL410.fsa	APCL410	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D02_APCL410.fsa	APCL410	Msat53	APR_Cf29	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D02_APCL410.fsa	APCL410	Msat53	NNG_012	R	111	115	110.99	115.09	4694	3643	29484.0	23120.0	2559	2611	false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D02_APCL410.fsa	APCL410	Msat53	AC1359	B	241		240.44		14618		92044.0		4205		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
E10_APCL411.fsa	APCL411	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E10_APCL411.fsa	APCL411	Msat53	APR_Cf29	R											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E10_APCL411.fsa	APCL411	Msat53	NNG_012	R	111	115	110.87	115.02	3227	2354	20733.0	14767.0	2495	2547	false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E10_APCL411.fsa	APCL411	Msat53	AC1359	B	241		240.36		1830		11910.0		4123		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
E05_APCL412.fsa	APCL412	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E05_APCL412.fsa	APCL412	Msat53	NNG_012	R	111	115	110.94	115.12	1796	1183	11243.0	7407.0	2466	2518	false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E05_APCL412.fsa	APCL412	Msat53	APR_Cf29	R	210		210.35		544		3519.0		3692		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E05_APCL412.fsa	APCL412	Msat53	AC1359	B	242		242.22		2239		14151.0		4105		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C07_APCL413.fsa	APCL413	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C07_APCL413.fsa	APCL413	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C07_APCL413.fsa	APCL413	Msat53	APR_Cf29	R	210	212	210.34	212.03	2256	1373	14999.0	7816.0	3718	3740	false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81				
C07_APCL413.fsa	APCL413	Msat53	AC1359	B	241		240.45		17107		104487.0		4109		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
C11_APCL414.fsa	APCL414	Msat53	NNG_012	R	115		115.19		19419		132655.0		2571		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C11_APCL414.fsa	APCL414	Msat53	APR_Cf29	R	210	218	210.43	217.89	2310	1296	14666.0	8194.0	3762	3860	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C11_APCL414.fsa	APCL414	Msat53	AC1359	B	241	242	240.39	242.29	8665	7080	52599.0	41996.0	4156	4181	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
C11_APCL414.fsa	APCL414	Msat53	APY_65	G	250		249.65		28867		192185.0		4278		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G04_APCL416.fsa	APCL416	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G04_APCL416.fsa	APCL416	Msat53	APR_Cf29	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G04_APCL416.fsa	APCL416	Msat53	NNG_012	R	115		115.1		20592		130953.0		2570		false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G04_APCL416.fsa	APCL416	Msat53	AC1359	B	241		240.47		14827		94886.0		4156		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
G08_APCL417.fsa	APCL417	Msat53	NNG_012	R	111	115	111.04	115.27	6259	3798	39155.0	23611.0	2491	2544	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G08_APCL417.fsa	APCL417	Msat53	APR_Cf29	R	210	212	210.36	212.12	3983	2385	26503.0	13859.0	3724	3747	false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81				
G08_APCL417.fsa	APCL417	Msat53	AC1359	B	241		240.46		13590		82641.0		4117		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
G08_APCL417.fsa	APCL417	Msat53	APY_65	G	250	258	249.63	257.96	23124	14479	147401.0	91895.0	4237	4346	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
H07_APCL418.fsa	APCL418	Msat53	AC1359	B											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H07_APCL418.fsa	APCL418	Msat53	APY_65	G											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H07_APCL418.fsa	APCL418	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H07_APCL418.fsa	APCL418	Msat53	APR_Cf29	R											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B09_APCL419.fsa	APCL419	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B09_APCL419.fsa	APCL419	Msat53	NNG_012	R	111		110.96		7393		47417.0		2503		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B09_APCL419.fsa	APCL419	Msat53	APR_Cf29	R	207	216	206.6	216.03	2220	1513	13836.0	9710.0	3689	3812	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B09_APCL419.fsa	APCL419	Msat53	AC1359	B	241	246	240.45	246.19	6000	4792	36104.0	29524.0	4131	4206	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
A10_APCL420.fsa	APCL420	Msat53	NNG_012	R	115		115.34		6983		43882.0		2553		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A10_APCL420.fsa	APCL420	Msat53	APR_Cf29	R	210	218	210.42	217.92	659	419	4205.0	2516.0	3737	3835	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A10_APCL420.fsa	APCL420	Msat53	AC1359	B	241	242	240.48	242.38	4953	3859	29920.0	22402.0	4130	4155	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
A10_APCL420.fsa	APCL420	Msat53	APY_65	G	254		253.84		15652		106330.0		4305		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
A11_APCL421.fsa	APCL421	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A11_APCL421.fsa	APCL421	Msat53	NNG_012	R	111	113	111.08	113.27	6145	4560	38788.0	27076.0	2552	2580	false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A11_APCL421.fsa	APCL421	Msat53	APR_Cf29	R	218	229	218.1	229.63	1023	1070	6730.0	7304.0	3907	4060	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A11_APCL421.fsa	APCL421	Msat53	AC1359	B	241	242	240.48	242.43	5853	5179	35850.0	30401.0	4204	4230	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
B06_APCL422.fsa	APCL422	Msat53	NNG_012	R											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B06_APCL422.fsa	APCL422	Msat53	APR_Cf29	R	210		210.35		3937		24825.0		3705		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B06_APCL422.fsa	APCL422	Msat53	AC1359	B	241		240.42		13729		84450.0		4095		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
B06_APCL422.fsa	APCL422	Msat53	APY_65	G	250	256	249.67	255.9	31883	27457	215141.0	179476.0	4215	4296	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
G09_APCL423.fsa	APCL423	Msat53	NNG_012	R	111	115	111.1	115.31	7468	5286	48549.0	32976.0	2509	2562	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G09_APCL423.fsa	APCL423	Msat53	APR_Cf29	R	201	218	200.92	217.81	3989	2040	25392.0	12485.0	3624	3845	false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81				
G09_APCL423.fsa	APCL423	Msat53	AC1359	B	241		240.41		16154		99640.0		4141		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
G09_APCL423.fsa	APCL423	Msat53	APY_65	G	248	250	247.58	249.64	23291	20842	145782.0	131739.0	4235	4262	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
E01_APCL424.fsa	APCL424	Msat53	NNG_012	R											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E01_APCL424.fsa	APCL424	Msat53	APR_Cf29	R	209	210	208.43	210.33	371	318	2226.0	2081.0	3758	3783	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E01_APCL424.fsa	APCL424	Msat53	AC1359	B	241	242	240.43	242.33	1461	1095	8388.0	6281.0	4180	4205	false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E01_APCL424.fsa	APCL424	Msat53	APY_65	G	250	254	249.6	253.77	7088	5182	48008.0	34601.0	4301	4356	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
F07_APCL425.fsa	APCL425	Msat53	NNG_012	R	111	115	111.02	115.26	4318	3122	27686.0	19661.0	2477	2530	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F07_APCL425.fsa	APCL425	Msat53	APR_Cf29	R	210	212	210.33	212.26	3824	2796	23508.0	17077.0	3706	3731	false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81				
F07_APCL425.fsa	APCL425	Msat53	AC1359	B	241		240.35		14641		88609.0		4096		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
F07_APCL425.fsa	APCL425	Msat53	APY_65	G	256		255.88		7806		50348.0		4298		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
H03_APCL426.fsa	APCL426	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H03_APCL426.fsa	APCL426	Msat53	NNG_012	R	115		115.2		3642		23443.0		2548		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H03_APCL426.fsa	APCL426	Msat53	APR_Cf29	R	209	212	208.47	212.43	248	289	1615.0	1825.0	3711	3763	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H03_APCL426.fsa	APCL426	Msat53	AC1359	B	241	246	240.55	246.18	1603	1119	9800.0	6970.0	4132	4206	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
E04_APCL427.fsa	APCL427	Msat53	AC1359	B											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E04_APCL427.fsa	APCL427	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E04_APCL427.fsa	APCL427	Msat53	APR_Cf29	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E04_APCL427.fsa	APCL427	Msat53	APY_65	G	250	262	249.42	262.04	32004	29763	296819.0	196002.0	4248	4413	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6245				
G06_APCL428.fsa	APCL428	Msat53	AC1359	B											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G06_APCL428.fsa	APCL428	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G06_APCL428.fsa	APCL428	Msat53	NNG_012	R											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G06_APCL428.fsa	APCL428	Msat53	APR_Cf29	R											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H11_APCL429.fsa	APCL429	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H11_APCL429.fsa	APCL429	Msat53	NNG_012	R	115		115.3		8386		58318.0		2594		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H11_APCL429.fsa	APCL429	Msat53	APR_Cf29	R	210	218	210.57	218.04	2206	1216	14857.0	7827.0	3795	3894	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H11_APCL429.fsa	APCL429	Msat53	AC1359	B	241		240.59		5770		37104.0		4193		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
E09_APCL430.fsa	APCL430	Msat53	NNG_012	R	111	117	111.01	117.18	4982	3577	33125.0	22910.0	2453	2530	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
E09_APCL430.fsa	APCL430	Msat53	APR_Cf29	R	210	216	210.42	216.06	616	536	4249.0	3438.0	3680	3753	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E09_APCL430.fsa	APCL430	Msat53	AC1359	B	241		240.35		10603		67120.0		4068		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
E09_APCL430.fsa	APCL430	Msat53	APY_65	G	256		255.83		31669		218365.0		4269		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
G04_APCL431.fsa	APCL431	Msat53	AC1359	B											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G04_APCL431.fsa	APCL431	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G04_APCL431.fsa	APCL431	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G04_APCL431.fsa	APCL431	Msat53	APR_Cf29	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F05_APCL432.fsa	APCL432	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F05_APCL432.fsa	APCL432	Msat53	NNG_012	R	111		111.04		8766		56379.0		2486		false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F05_APCL432.fsa	APCL432	Msat53	APR_Cf29	R	207	218	206.51	217.82	1846	1090	11153.0	6514.0	3674	3822	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F05_APCL432.fsa	APCL432	Msat53	AC1359	B	241	246	240.5	246.15	4119	3146	24591.0	19056.0	4119	4193	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
D11_APCL433.fsa	APCL433	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D11_APCL433.fsa	APCL433	Msat53	NNG_012	R	115		115.27		4389		28210.0		2528		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D11_APCL433.fsa	APCL433	Msat53	APR_Cf29	R	210		210.42		2395		16873.0		3710		false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.81				
D11_APCL433.fsa	APCL433	Msat53	AC1359	B	241		240.49		11315		72732.0		4103		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
E03_APCL434.fsa	APCL434	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E03_APCL434.fsa	APCL434	Msat53	NNG_012	R	111	115	110.97	115.15	626	458	3924.0	2804.0	2490	2542	false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E03_APCL434.fsa	APCL434	Msat53	APR_Cf29	R	216		215.9		3751		23092.0		3790		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E03_APCL434.fsa	APCL434	Msat53	AC1359	B	241	242	240.41	242.26	10878	8691	64201.0	50838.0	4108	4132	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
C09_APCL435.fsa	APCL435	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C09_APCL435.fsa	APCL435	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C09_APCL435.fsa	APCL435	Msat53	APR_Cf29	R	222	229	221.53	229.31	2110	2329	13204.0	15407.0	3856	3957	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C09_APCL435.fsa	APCL435	Msat53	AC1359	B	241		240.41		18696		116383.0		4101		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
